InspectionID,DefectCategory,SeverityWeight
7174,Wrong Item,4.0
7175,Late Delivery,3.5
7178,Late Delivery,3.5
7180,INVENT,3.5
7185,Category,1.0
7191,Delayed Delivery,3.5
7195,Falsified Product,4.0
7199,Fit for Purpose,3.5
7200,Late Delivery,3.5
7204,Late Delivery,3.5
7215,Wrong Item,3.5
7220,Poor Fit,3.5
7224,Late Delivery,3.5
7227,Wrong Item,4.0
7230,INVENT,3.5
7238,Poor Quality,4.0
7251,Late Delivery,3.5
7255,Poor Quality,3.0
7268,Late Delivery,3.5
7279,Late Delivery,1.0
7283,Wrong Item,3.5
7294,Late Delivery,3.5
7300,Late Delivery,3.5
7304,Poor Quality,3.5
7319,Não Recebido,4.0
7320,Good network and arrived quickly,1.0
7321,Late Delivery,4.0
7330,Late Delivery,3.5
7332,No Issue,1.0
7336,Late Delivery,3.5
7346,Late Delivery,3.5
7349,Late Delivery,3.5
7350,Late Delivery,3.5
7352,Late Delivery,4.0
7362,Late Delivery,4.0
7399,Late Delivery,3.5
7407,Late Delivery,3.5
7408,Wrong Item,4.0
7412,Trust Issues,3.5
7419,Late Delivery,4.0
7426,Poor Quality,3.0
7436,Late Delivery,3.5
7437,Late Delivery,3.5
7472,Poor Quality,4.0
7479,Late Delivery,3.5
7480,Missing Communication,3.5
7503,N/A,2.5
7506,INVENT,3.5
7512,Wrong Item,4.0
7514,Wrong Item,3.5
7517,Late Delivery,3.5
7518,Wrong Item,4.0
7531,Missing Parts,3.5
7535,INVENT,1.0
7537,Missing Parts,3.5
7541,Poor Fit,3.5
7544,Wrong Item,4.0
7557,Wrong Item,4.0
7562,Late Delivery,3.5
7572,Late Delivery,3.5
7598,No Delivery,5.0
7599,Missing Parts,3.5
7605,Poor Quality,4.0
7622,Wrong Item,4.0
7627,Corrosion,4.0
7630,Wrong Item,4.0
7633,Late Delivery,3.5
7640,Category,2.5
7649,Late Delivery,3.5
7650,Late Delivery,3.5
7668,Poor Fit,3.5
7675,Late Delivery,3.5
7694,Late Delivery,4.0
7700,Wrong Item,4.0
7707,Late Delivery,4.0
7708,Category,2.5
7720,Late Delivery,3.5
7721,INVENT,3.5
7729,Wrong Item,4.0
7737,Late Delivery,3.5
7739,Image Mismatch,3.5
7743,Communication Issues,3.5
7759,No Delivery,5.0
7762,Wrong Item,4.0
7772,Bom Bom atendimento,1.0
7784,Poor Quality,4.0
7786,Wrong Item,4.0
7788,Late Delivery,3.5
7795,Late Delivery,4.0
7804,Rude Courier,3.5
7819,Late Delivery,3.5
7821,INVENT,3.5
7822,Late Delivery,3.5
7831,Wrong Item,4.0
7838,Late Delivery,3.5
7852,Overcharged,4.0
7869,Poor Quality,3.5
7891,INVENT,3.5
7897,Rushed Delivery,4.0
7898,Negligent Delivery,3.5
7899,Fake Product,4.0
7905,No Delivery,5.0
7910,Late Delivery,3.5
7912,Wrong Item,3.5
7913,Late Delivery,4.0
7915,No Item,3.5
7917,Produto de qualidade muito baixa,4.0
7918,Wrong Item,3.5
7943,Material Feio,2.5
7948,Missing Parts,3.5
7949,Wrong Item,3.5
7952,Missing Parts,3.5
7959,Wrong Item,4.0
7967,Poor Quality,4.0
7969,Missing Parts,3.5
7972,Late Delivery,3.5
7990,INVENT,1.0
7995,Missing Parts,3.5
8023,Wrong Item,3.5
8028,Late Delivery,4.0
8035,Late Delivery,3.5
8050,Late Delivery,3.5
8053,Late Delivery,4.0
8056,Electronics Fault,4.0
8061,Poor Quality,4.0
8076,Poor Quality,3.5
8084,No Rastreamento,3.5
8085,Late Delivery,3.5
8091,Wrong Item,3.5
8101,Incomplete Delivery,3.5
8106,Late Delivery,3.5
8107,Wrong Item,4.0
8108,Late Delivery,3.5
8119,Late Delivery,3.5
8124,Wrong Item,4.0
8138,Late Delivery,3.5
8143,Wrong Item,4.0
8144,Wrong Item,3.5
8176,Late Delivery,3.5
8191,Missing Parts,3.5
8194,Late Delivery,3.5
8198,Missing Coverage,3.5
8199,Late Delivery,4.0
8204,Late Delivery,3.5
8213,Poor Quality,3.5
8228,Late Delivery,3.5
8229,Wrong Item,4.0
8238,Insatisfeitíssima,2.5
8255,Late Delivery,3.5
8274,Wrong Item,3.5
8278,Color Mismatch,3.5
8279,Poor Quality,4.0
8295,Late Delivery,3.5
8297,Late Delivery,4.0
8299,Late Delivery,3.5
8311,Propaganda,3.5
8316,Late Delivery,3.5
8320,Wrong Item,4.0
8321,Wrong Item,4.0
8323,Late Delivery,3.5
8324,Poor Quality,4.0
8327,INVENT,3.5
8331,Produto Falso,4.0
8332,Poor Quality,3.5
8341,Late Delivery,3.5
8342,Late Delivery,3.5
8343,Delayed Delivery,3.5
8371,Late Delivery,2.0
8375,Wrong Item,4.0
8378,Late Delivery,3.5
8388,Broken Product,4.0
8400,Poor Quality,3.0
8404,Late Delivery,4.0
8405,Wrong Item,4.0
8409,Late Delivery,3.5
8424,INVENT,1.0
8431,Late Delivery,3.5
8450,Wrong Item,4.0
8453,Late Delivery,4.0
8460,Late Delivery,4.0
8464,Não Recebido,5.0
8470,Missing Parts,3.5
8485,Wrong Item,4.0
8487,Wrong Item,4.0
8489,Poor Quality,3.5
8501,Missing Parts,3.5
8505,Missing Parts,4.0
8507,Defective Product,4.0
8510,Wrong Item,4.0
8514,Waiting for Installation,1.0
8516,Late Delivery,3.5
8519,Wrong Item,4.0
8523,Late Delivery,3.5
8544,Poor Quality,4.0
8550,Wrong Item,4.0
8562,Late Delivery,3.5
8577,Missing Parts,4.0
8586,Produto de péssima qualidade,4.0
8588,Product Variance,3.5
8602,INVENT,1.0
8621,Package Issues,3.5
8627,Late Delivery,4.0
8630,Late Delivery,4.0
8652,No Item,5.0
8671,Missing Parts,3.5
8688,Late Delivery,4.0
8693,Wrong Item,4.0
8698,Late Delivery,3.5
8699,Late Delivery,4.0
8703,Wrong Item,3.5
8716,Late Delivery,3.5
8721,Wrong Item,4.0
8726,Size Mismatch,3.5
8730,Expectations não atendidas,3.5
8739,Late Delivery,3.5
8748,INVENT,3.5
8753,Pobre Qualidade,4.0
8754,Missing Parts,4.0
8771,Wrong Item,4.0
8776,Late Delivery,3.5
8788,No Recommendation,3.5
8789,No Delivery,3.5
8790,Wrong Item,4.0
8794,INVENT,3.5
8795,Late Delivery,3.5
8799,Missing Parts,3.5
8800,Missing Parts,3.5
8813,Missing Parts,3.5
8814,Damaged Goods,4.0
8820,Incompetence,3.5
8821,Wrong Item,3.5
8828,Wrong Item,4.0
8831,Missing Parts,3.5
8833,Missing Parts,3.5
8846,Poor Quality,4.0
8857,Wrong Item,4.0
8872,Late Delivery,3.5
8876,Late Delivery,3.5
8884,No Fit,1.0
8889,INVENT,1.0
8903,No Issue,1.0
8904,Damaged Goods,3.5
8912,Wrong Item,4.0
8919,Wrong Item,4.0
8927,Late Delivery,3.5
8928,Wrong Item,4.0
8933,Late Delivery,3.5
8941,Poor Quality,4.0
8945,Late Delivery,3.5
8954,Wrong Item,4.0
8955,Late Delivery,3.5
8969,Visibility Issue,3.5
8972,Late Delivery,3.5
8990,Missing Parts,3.5
9007,Late Delivery,3.5
9009,Não recebi o produto,4.0
9012,Poor Quality,4.0
9021,Wrong Item,4.0
9034,Missing Parts,3.5
9048,No Product Received,5.0
9049,Late Delivery,3.5
9053,Wrong Item,4.0
9097,Late Delivery,3.5
9098,Missing Parts,3.5
9104,Poor Quality,3.5
9105,Incomplete Product,3.5
9107,Wrong Item,3.5
9112,Late Delivery,4.0
9128,Late Delivery,3.5
9131,Late Delivery,3.5
9145,Late Delivery,3.5
9148,Damaged Goods,4.0
9155,Late Delivery,3.5
9177,Missing Parts,3.5
9184,Late Delivery,3.5
9192,Late Delivery,4.0
9198,Wrong Item,4.0
9212,Wrong Item,3.5
9222,Poor Quality,3.5
9232,Late Delivery,3.5
9233,Wrong Item,4.0
9236,Wrong Item,4.0
9246,INVENT,1.0
9251,Poor Quality,4.0
9270,Poor Quality,4.0
9273,Late Delivery,3.5
9280,Late Delivery,3.5
9312,Late Delivery,4.0
9315,Wrong Item,3.5
9318,Late Delivery,3.5
9324,Wrong Item,3.5
9330,Poor Quality,4.0
9331,Late Delivery,3.5
9334,Late Delivery,4.0
9345,Late Delivery,3.5
9348,Wrong Item,4.0
9365,Sabendo que são enganadores,4.0
9366,Late Delivery,3.5
9374,Late Delivery,3.5
9383,Late Delivery,3.5
9386,Missing Parts,3.5
9400,Poor Quality,3.5
9404,Late Delivery,3.5
9418,Late Delivery,3.5
9419,Poor Quality,3.5
9424,Late Delivery,4.0
9433,Wrong Item,4.0
9459,Late Delivery,3.5
9461,Missing Information,3.5
9463,Wrong Item,4.0
9473,Late Delivery,3.5
9476,Package Scrambled,3.5
9505,Late Delivery,3.5
9509,Late Delivery,3.5
9529,Late Delivery,3.5
9536,Poor Quality,3.5
9539,Not Received,5.0
9540,Missing Parts,3.5
9542,Late Delivery,4.0
9549,INVENT,3.5
9552,Poor Quality,4.0
9553,Wrong Item,3.5
9556,Entregue dentro do prazo,1.0
9557,Late Delivery,4.0
9558,Poor Quality,3.0
9574,INVENT,3.5
9579,Wrong Item,4.0
9583,Missing Parts,3.5
9584,Color Variance,3.5
9588,Late Delivery,3.5
9589,Poor Quality,3.5
9599,Late Delivery,3.5
9610,Wrong Item,3.5
9611,Late Delivery,3.5
9624,Late Delivery,3.5
9627,Late Delivery,5.0
9634,Wrong Item,4.0
9636,Late Delivery,4.0
9641,Wrong Item,4.0
9645,Missing Parts,3.5
9651,Late Delivery,3.5
9652,Late Delivery,3.5
9654,Wrong Item,4.0
9672,Late Delivery,3.5
9675,Cancelled Order,3.5
9679,Late Delivery,4.0
9693,Quality,2.0
9694,Delayed Delivery,3.5
9695,Wrong Item,4.0
9710,Fake Product,2.5
9730,Late Delivery,3.5
9733,Wrong Item,4.0
9747,INVENT,1.0
9751,Poor Quality,3.0
9788,Late Delivery,3.5
9795,Late Delivery,3.5
9796,Wrong Item,4.0
9809,Missing Parts,3.5
9818,Missing Parts,3.5
9829,Wrong Item,4.0
9830,Wrong Item,4.0
9832,No Fit,1.0
9833,Missing Parts,3.5
9835,Late Delivery,3.5
9840,Missing Parts,3.5
9849,Late Delivery,3.5
9854,Late Delivery,3.5
9870,Insegurança,3.5
9876,Late Delivery,3.5
9886,Wrong Item,4.0
9898,Wrong Item,4.0
9903,Missing Parts,4.0
9904,Poor Quality,4.0
9905,Missing Parts,3.5
9912,Late Delivery,3.5
9916,Wrong Item,3.5
9936,Item Never Arrived,5.0
9942,Prefiro opinar após receber o produto,3.5
9948,Missing Parts,3.5
9952,Missing Parts,3.5
9960,Poor Quality,4.0
9963,Late Delivery,3.5
9967,Late Delivery,3.5
9970,Missing Parts,3.5
9971,Poor Quality,3.0
9978,Late Delivery,3.5
9984,Wrong Item,4.0
9989,Late Delivery,4.0
9991,Wrong Item,3.5
9993,Missing Parts,4.0
9995,Late Delivery,3.5
9998,Inappropriate Response,2.5
10003,Missing Parts,3.5
10008,Late Delivery,3.5
10010,Material de Arara,2.5
10014,Fraud,5.0
10028,Late Delivery,3.5
10034,Wrong Item,4.0
10047,INVENT,3.5
10050,Late Delivery,4.0
10051,Poor Fit,3.5
10053,No Delay,1.0
10057,Wrong Item,3.5
10060,Wrong Item,4.0
10069,No Arrival,5.0
10083,No Fit,3.5
10086,INVENT,1.0
10092,Late Delivery,4.0
10098,Late Delivery,3.5
10099,Late Delivery,4.0
10108,Late Delivery,4.0
10109,Wrong Item,3.5
10110,Late Delivery,1.0
10112,Wrong Item,3.5
10126,Non Functional,4.0
10137,Poor Quality,3.5
10138,Late Delivery,4.0
10140,INVENT,1.0
10156,Category,2.5
10157,Late Delivery,4.0
10163,Late Delivery,3.5
10164,Late Delivery,3.5
10169,Fraud,5.0
10176,INVENT,3.5
10185,No Problema,1.0
10200,Late Delivery,3.5
10202,Missing Parts,3.5
10207,Wrong Item,4.0
10213,Counterfeit Product,4.0
10215,Wrong Item,4.0
10216,Late Delivery,3.5
10217,Late Notification,3.5
10223,INVENT,3.5
10235,Wrong Item,3.5
10236,Damaged Goods,3.5
10250,Arrependimento total,5.0
10253,Poor Quality,3.5
10268,Late Delivery,3.5
10272,Wrong Item,3.5
10277,Late Delivery,4.0
10294,Wrong Item,4.0
10317,Product Defect,4.0
10326,Wrong Item,4.0
10331,Poor Quality,4.0
10344,Wrong Item,4.0
10347,Misleading Product,3.5
10352,INVENT,3.5
10354,Não Gostei,3.5
10362,Cancelamento Falho,4.0
10373,Late Delivery,2.0
10378,Falta de Respeito,3.5
10389,Wrong Item,4.0
10395,Late Delivery,3.5
10399,Late Delivery,3.5
10411,Late Delivery,3.5
10413,Wrong Item,4.0
10416,Incomprehensible Tracking,3.5
10428,Late Delivery,3.5
10433,Poor Quality,3.5
10436,Not Delivered,4.0
10438,Missing Parts,3.5
10445,INVENT,3.5
10446,Defective Product,4.0
10450,Late Delivery,3.5
10458,Defective Product,3.5
10465,Late Delivery,3.5
10472,INVENT,3.5
10477,Late Delivery,3.5
10485,Late Delivery,3.5
10488,Late Delivery,3.5
10498,Wrong Item,3.5
10503,Wrong Item,3.5
10504,Wrong Item,3.5
10507,Wrong Item,4.0
10511,No New Category,1.0
10516,Notified Delivery,3.5
10524,INVENT,1.0
10527,INVENT,1.0
10529,No Issue,1.0
10530,Poor Quality,3.5
10534,Wrong Item,4.0
10546,Late Delivery,3.5
10549,Produto Inexistente,3.5
10551,Wrong Item,4.0
10555,Wrong Item,3.5
10556,Wrong Item,3.5
10562,Missing Parts,3.5
10574,Late Delivery,3.5
10589,Late Delivery,3.5
10594,Late Delivery,4.0
10602,Wrong Item,4.0
10625,INVENT,1.0
10630,Damaged Goods,4.0
10632,Non-Compliance,3.5
10644,Late Delivery,3.5
10647,Missing Parts,3.5
10655,Poor Quality,3.5
10657,Missing Parts,3.5
10660,Missing Parts,4.0
10662,Late Delivery,3.5
10683,Late Delivery,4.0
10695,Prateleiras Amassadas,2.5
10699,Late Delivery,3.5
10704,INVENT,3.5
10709,Late Delivery,3.5
10727,xxx,3.5
10731,Late Delivery,3.5
10740,Missing Parts,3.5
10743,INVENT,3.5
10751,Late Delays,3.5
10753,Wrong Item,3.5
10760,Late Delivery,3.5
10777,No Fit,3.5
10778,Wrong Item,3.5
10781,Late Delivery,3.5
10783,Damaged Goods,4.0
10786,Missing Parts,3.5
10790,No Fit,1.0
10795,No Arrival,5.0
10809,Late Delivery,1.0
10811,Wrong Item,4.0
10821,Late Delivery,3.5
10822,Poor Quality,3.5
10824,Late Delivery,3.5
10843,Wrong Item,4.0
10853,Poor Quality,4.0
10868,Late Delivery,4.0
10880,Não recebi,5.0
10881,Late Delivery,4.0
10884,Product Failure,4.0
10885,Missing Parts,3.5
10915,Late Delivery,4.0
10920,Late Delivery,4.0
10921,Missing Parts,3.5
10941,No Fit,3.5
10947,Tecido Ruim,3.5
10948,Missing Parts,3.5
10949,INVENT,3.5
10954,Late Delivery,3.5
10955,Missing Parts,3.5
10958,Late Delivery,3.5
10968,No Arrival,5.0
10969,Wrong Size,3.5
10970,Missing Parts,3.5
10982,Missing Parts,5.0
10984,Poor Quality,3.5
10991,Late Delivery,3.5
10998,Wrong Item,4.0
11009,Late Delivery,3.5
11015,Late Delivery,4.0
11028,Late Delivery,4.0
11043,Late Delivery,3.5
11048,Late Delivery,4.0
11067,Late Delivery,3.5
11083,Late Delivery,4.0
11089,INVENT,3.5
11100,Late Delivery,4.0
11106,Wrong Item,4.0
11120,Missing Parts,3.5
11128,Late Delivery,4.0
11129,INVENT,3.5
11131,Late Delivery,3.5
11133,Missing Parts,3.5
11141,Poor Quality,3.5
11147,Late Delivery,3.5
11155,Late Delivery,3.5
11156,No Issue Found,1.0
11158,Late Delivery,4.0
11161,Poor Quality,3.5
11171,Wrong Item,3.5
11179,Late Delivery,3.5
11191,Missing Parts,3.5
11192,Late Delivery,3.5
11195,Missing Parts,3.5
11201,Missing Parts,3.5
11204,Poor Quality,3.5
11229,Arrependimento,3.5
11232,Late Delivery,3.5
11233,Communication Issue,3.5
11235,Aguardando a entrega,3.5
11246,INVENT,1.0
11256,Late Delivery,3.5
11260,Late Delivery,3.5
11282,Late Delivery,3.5
11283,Late Delivery,3.5
11292,Missing Parts,4.0
11294,Missing Parts,3.5
11304,No Arrival,5.0
11305,INVENT,1.0
11319,Late Delivery,3.5
11323,Wrong Item,3.5
11351,Late Delivery,4.0
11378,Poor Quality,4.0
11398,Late Delivery,3.5
11412,Late Delivery,3.5
11416,Missing Parts,3.5
11429,Missing Parts,3.5
11437,Late Delivery,3.5
11439,Late Delivery,4.0
11442,Wrong Item,4.0
11452,Damaged Goods,4.0
11458,Satisfeito,1.0
11463,Incompatibilidade do Equipamento,4.0
11467,Wrong Item,4.0
11471,Missing Parts,3.5
11500,Late Delivery,3.5
11505,Late Delivery,3.5
11517,Damaged Goods,4.0
11524,Late Delivery,4.0
11528,Wrong Item,4.0
11530,Late Delivery,3.5
11536,Rude Courier,3.5
11542,No Fit,1.0
11555,Wrong Item,3.5
11583,Late Delivery,3.5
11584,Damaged Goods,4.0
11595,Missing Parts,3.5
11599,No Fit,3.5
11602,Late Delivery,3.5
11613,Late Delivery,3.5
11614,Wrong Item,4.0
11616,Wrong Item,3.5
11635,Não veio a nota fiscal com o produto,1.0
11654,Late Delivery,3.5
11657,Wrong Item,4.0
11667,No Issue Found,1.0
11676,Wrong Item,3.5
11683,Wrong Item,4.0
11686,Fake Product,4.0
11698,Late Delivery,4.0
11702,Late Delivery,4.0
11703,Poor Quality,4.0
11705,INVENT,1.0
11711,Late Delivery,3.5
11713,Missing Parts,3.5
11718,Poor Quality,3.5
11727,Late Delivery,3.5
11741,Late Delivery,3.5
11748,Missing Parts,3.5
11755,INVENT,3.5
11771,Wrong Item,4.0
11778,INVENT,3.5
11780,Selling Fraud,5.0
11792,Wrong Item,4.0
11795,Late Delivery,3.5
11797,Damaged Goods,3.5
11803,Bom Produto,1.0
11808,INVENT,2.0
11809,Wrong Item,4.0
11810,Missing Parts,4.0
11820,Late Delivery,4.0
11821,Wrong Item,4.0
11832,Wrong Item,4.0
11843,Late Delivery,4.0
11848,Not Delivered,4.0
11867,Wrong Item,4.0
11874,Produto Usado,3.5
11877,Late Delivery,3.5
11883,NAO RECOMENDARIA A targaryen P,2.5
11889,Wrong Item,4.0
11896,Late Delivery,3.5
11897,Wrong Item,4.0
11903,Poor Quality,4.0
11904,Poor Quality,3.0
11909,Missing Packaging,3.5
11912,Wrong Item,4.0
11913,Wrong Item,4.0
11916,Late Delivery,3.5
11921,Late Delivery,3.5
11922,Invent,2.5
11926,Late Delivery,4.0
11927,Missing Parts,3.5
11933,Late Delivery,4.0
11942,No Delivery,4.0
11944,Wrong Item,4.0
11954,Late Delivery,4.0
11960,Late Delivery,3.5
11965,Poor Quality,3.5
11966,Wrong Item,4.0
11988,Late Delivery,4.0
11994,Late Delivery,3.5
11995,Late Delivery,3.5
12008,Late Delivery,3.5
12014,Late Delivery,3.5
12019,Late Delivery,3.5
12020,Missing Parts,3.5
12030,INVENT,3.5
12033,Poor Quality,4.0
12034,Não Recebi os Produtos,3.5
12044,Late Delivery,3.5
12050,Late Delivery,4.0
12059,Material Mismatch,3.5
12069,Late Delivery,4.0
12076,Poor Quality,3.5
12078,Não Recebido,4.0
12084,Not Received,5.0
12096,Wrong Item,4.0
12110,Late Delivery,3.5
12116,Never Again Experience,4.0
12118,Produto Avariado,4.0
12119,Late Delivery,3.5
12120,Missing Parts,3.5
12121,Wrong Item,3.5
12122,Missing Parts,3.5
12125,INVENT,1.0
12130,Late Delivery,3.5
12133,Late Delivery,3.5
12143,No Arrival,5.0
12144,Late Delivery,3.5
12147,Late Delivery,3.5
12154,Missing Parts,3.5
12155,Wrong Item,3.5
12156,Wrong Item,4.0
12157,Late Delivery,3.5
12172,Missing Parts,3.5
12174,Late Delivery,3.5
12179,Late Delivery,3.5
12186,Late Delivery,3.5
12194,Fraud,5.0
12211,Late Delivery,3.5
12212,Wrong Item,4.0
12219,Not Received,5.0
12232,Missing Parts,3.5
12242,Late Delivery,4.0
12243,Late Delivery,3.5
12250,Late Delivery,3.5
12260,Poor Quality,4.0
12264,Damaged Goods,3.0
12265,Late Delivery,3.5
12268,Missing Parts,3.5
12270,INVENT,1.0
12275,Pessima,3.5
12284,Late Delivery,3.5
12303,Late Delivery,3.5
12307,No Arrival,5.0
12311,Late Delivery,4.0
12314,No Category,1.0
12321,Late Delivery,3.5
12335,Late Delivery,3.5
12345,Fraud,5.0
12347,Late Delivery,4.0
12350,Late Delivery,4.0
12361,Late Delivery,3.5
12371,No Delivery,3.0
12374,Late Delivery,4.0
12386,Late Delivery,4.0
12388,Late Delivery,3.5
12405,Wrong Item,4.0
12414,Late Delivery,3.5
12427,Wrong Item,4.0
12428,Late Delivery,4.0
12432,Late Delivery,4.0
12447,Missing Parts,3.5
12450,Missing Parts,4.0
12452,Late Delivery,3.5
12463,Wrong Item,3.5
12476,Late Delivery,3.5
12478,Poor Quality,3.5
12487,Late Delivery,4.0
12490,Late Delivery,3.5
12495,Poor Quality,3.5
12515,Late Delivery,3.5
12530,Late Delivery,3.5
12532,Poor Quality,3.0
12538,Late Delivery,4.0
12546,Late Delivery,3.5
12549,Late Delivery,4.0
12557,Late Delivery,3.5
12561,Late Delivery,4.0
12563,Missing Parts,3.5
12567,Wrong Item,4.0
12603,Late Delivery,3.5
12608,Late Delivery,1.0
12610,Late Delivery,3.5
12612,Late Delivery,4.0
12613,Missing Parts,3.5
12615,Wrong Item,4.0
12617,Late Delivery,3.5
12618,Rude Response,3.5
12624,Late Delivery,4.0
12629,Wrong Item,4.0
12635,Não Funciona,4.0
12638,Wrong Item,4.0
12644,Missing Parts,3.5
12650,Late Delivery,4.0
12656,Poor Quality,3.5
12657,Damaged Goods,3.5
12660,Not Found,3.5
12662,Missing Parts,3.5
12667,Rude Support,4.0
12682,Material Ruim,3.5
12691,Late Delivery,3.5
12699,Late Delivery,4.0
12703,Late Delivery,4.0
12712,Wrong Item,4.0
12718,Late Delivery,3.5
12720,Voltage Mismatch,3.5
12722,Not Received,5.0
12733,Wrong Item,3.5
12738,INVENT,1.0
12749,Late Delivery,3.5
12750,Late Delivery,3.5
12756,Late Delivery,3.5
12759,Missing Parts,3.5
12760,Late Delivery,3.5
12767,Tudo dentro do esperado,1.0
12786,Returned to Sender,3.5
12797,Late Delivery,3.5
12803,Late Delivery,4.0
12810,Late Delivery,3.5
12814,Late Delivery,3.5
12821,Wrong Item,4.0
12823,Wrong Item,3.5
12825,Late Delivery,4.0
12840,Poor Quality,4.0
12843,No Issue Found,1.0
12871,Wrong Item,4.0
12883,INVENT,1.0
12884,Late Delivery,3.5
12888,Wrong Item,4.0
12893,Parts Missing,4.0
12904,Late Delivery,3.5
12905,Late Delivery,3.5
12908,Unclear,3.5
12912,Late Delivery,3.5
12920,Late Delivery,3.5
12921,Wrong Item,4.0
12922,Poor Quality,4.0
12929,INVENT,1.0
12936,Late Delivery,3.5
12938,Wrong Item,4.0
12947,Poor Quality,4.0
12958,Late Delivery,4.0
12959,Late Delivery,3.5
12961,No Product Sent,5.0
12988,Late Delivery,3.5
12994,Late Delivery,3.5
13000,Wrong Item,3.5
13002,Misalignment,3.5
13008,Late Delivery,3.5
13014,Late Delivery,3.5
13029,Late Delivery,3.5
13032,Late Delivery,3.5
13044,Late Delivery,3.5
13048,Missing Parts,3.5
13052,Uneven Packaging,3.5
13058,Late Delivery,3.5
13070,Late Delivery,3.5
13072,Late Delivery,3.5
13086,Damaged Goods,3.5
13092,Late Delivery,4.0
13097,Late Delivery,3.5
13100,Late Delivery,4.0
13103,Late Delivery,3.5
13104,Late Delivery,3.5
13114,Late Delivery,4.0
13130,Wrong Item,4.0
13132,Late Delivery,3.5
13141,Wrong Item,3.5
13143,Late Delivery,3.5
13151,No Issue Found,1.0
13155,Late Delivery,3.5
13161,Wrong Item,4.0
13164,Late Delivery,3.5
13170,INVENT,3.5
13172,Wrong Item,4.0
13194,Wrong Item,4.0
13195,Late Delivery,4.0
13198,Late Delivery,2.5
13216,INVENT,3.5
13237,Late Delivery,3.5
13246,Wrong Item,3.5
13258,Damaged Goods,3.5
13260,Late Delivery,3.5
13266,N/A,1.0
13267,Late Delivery,4.0
13268,Not Enough Information,3.5
13281,Late Delivery,4.0
13282,Late Delivery,3.5
13283,Wrong Item,3.5
13289,INVENT,3.5
13291,Late Delivery,3.5
13296,No Notification,3.5
13301,No Issue Found,1.0
13316,Wrong Item,4.0
13331,Late Delivery,4.0
13341,Poor Quality,4.0
13345,Late Delivery,3.5
13349,Late Delivery,4.0
13351,Poor Quality,3.0
13362,Cancelled Purchase,3.5
13367,Late Delivery,3.5
13371,Late Delivery,4.0
13383,Missing Parts,4.0
13387,INVENT,3.5
13400,Late Delivery,4.0
13411,Late Delivery,3.5
13413,Wrong Item,3.5
13422,INVENT,3.5
13424,Missing Parts,4.0
13425,Poor Quality,4.0
13430,Missing Parts,3.5
13438,Missing Parts,3.5
13442,Late Delivery,3.5
13444,Late Delivery,3.5
13451,Late Delivery,3.5
13453,Wrong Item,3.5
13455,Wrong Item,4.0
13460,Late Delivery,3.5
13463,Late Delivery,3.5
13490,Late Delivery,3.5
13491,Wrong Item,3.5
13493,Wrong Item,3.5
13498,Poor Quality,3.0
13499,Poor Quality,3.5
13502,Missing Parts,3.5
13510,Wrong Item,4.0
13511,Late Delivery,3.5
13515,INVENT,3.5
13522,Wrong Item,4.0
13525,INVENT,3.5
13548,Logística,3.5
13578,Missing Parts,3.5
13601,POXA SO QUERIA MEU PRODUTO,3.5
13642,Poor Quality,4.0
13652,Late Delivery,3.5
13665,Late Delivery,3.5
13670,Late Delivery,3.5
13689,Late Delivery,3.5
13696,Wrong Item,3.5
13699,Late Delivery,3.5
13701,Cancelation Requested,3.5
13711,No Fit,1.0
13714,Late Delivery,3.5
13720,Late Delivery,3.5
13734,Misdirected,4.0
13735,Late Delivery,3.5
13742,Wrong Item,4.0
13743,Late Delivery,3.5
13752,Late Delivery,3.5
13759,Late Delivery,3.5
13760,Wrong Item,4.0
13770,Wrong Item,4.0
13772,Late Delivery,3.5
13780,Late Delivery,3.5
13785,Late Delivery,3.5
13789,Missing Parts,3.5
13796,No Effect,3.5
13808,Late Delivery,3.5
13810,Late Delivery,4.0
13814,Poor Quality,3.5
13821,Wrong Item,4.0
13825,Missing Parts,2.0
13833,Poor Quality,3.5
13837,Missing Parts,3.5
13846,Late Delivery,3.5
13854,Late Delivery,4.0
13857,INVENT,1.0
13862,Late Delivery,3.5
13865,Missing Parts,3.5
13870,Replica,3.5
13871,Misfit,3.5
13877,Late Delivery,3.5
13882,Wrong Item,4.0
13898,Missing Parts,3.5
13899,Wrong Item,4.0
13913,INVENT,3.5
13923,Missing Parts,3.5
13936,Low Quality,4.0
13942,Late Delivery,3.5
13943,Missing Parts,3.5
13956,Wrong Item,3.5
13962,Late Delivery,3.5
13964,Late Delivery,3.5
13993,Late Delivery,3.5
14000,Late Delivery,3.5
14007,Poor Quality,4.0
14013,Product Stuck,4.0
14025,Wrong Item,3.5
14055,Wrong Item,3.5
14069,Mismatched Product,3.5
14079,Late Delivery,3.5
14080,Late Delivery,3.5
14084,INVENT,3.5
14090,Late Delivery,3.5
14104,Wrong Item,4.0
14115,Late Delivery,3.5
14140,Late Delivery,4.0
14141,Late Delivery,4.0
14143,Wrong Item,4.0
14163,Late Delivery,1.0
14175,Missing Parts,4.0
14182,Late Delivery,4.0
14186,Late Delivery,3.5
14187,Late Delivery,3.5
14195,Wrong Item,3.5
14217,Poor Quality,3.5
14226,Late Delivery,4.0
14227,Wrong Item,3.5
14228,Late Delivery,3.5
14229,No Fit,1.0
14230,Late Delivery,3.5
14234,Wrong Item,3.5
